-9.7,-2.1,14369.449993434158
-9.7,-2.0,14497.494298686139
-9.7,-1.9,14540.172153162941
-9.7,-1.8,14505.229522375294
-9.7,-1.7,14341.660967751834
-9.7,-1.6,14481.582874961676
-9.7,-1.5,14592.353423253588
-9.7,-1.4,14598.523206517817
-9.7,-1.3,14588.18592823694
-9.7,-1.2,14757.95167542439
-9.7,-1.1,14690.310995036181
-9.7,-1.0,14601.015503694623
-9.7,-0.9,14486.790591998173
-9.7,-0.8,14702.414756810285
-9.7,-0.7,14777.213754104756
-9.7,-0.6,14680.855436377458
-9.7,-0.5,14743.319287459151
-9.7,-0.4,15018.368789943184
-9.7,-0.3,14965.267840626027
-9.7,-0.2,14981.008074270792
-9.7,-0.1,14992.627343712493
-9.7,0.0,15135.345300818619
-9.7,0.1,15226.921609770941
-9.7,0.2,15184.851697494729
-9.7,0.3,15223.048876565723
-9.7,0.4,15420.70862990117
-9.7,0.5,15378.8709192203
-9.7,0.6,15339.309560407912
-9.7,0.7,15431.906004593877
-9.7,0.8,15437.038362844945
-9.7,0.9,15486.52479102716
-9.7,1.0,15570.095505038516
-9.7,1.1,15487.704293883538
-9.7,1.2,15490.233382200993
-9.7,1.3,15768.509543801738
-9.7,1.4,15725.358495909359
-9.7,1.5,15500.287495093762
-9.7,1.6,15759.413201896927
-9.7,1.7,15786.186711139213
-9.7,1.8,15624.72080263256
-9.7,1.9,15708.348454154353
-9.7,2.0,15859.458240680642
-9.7,2.1,15827.357608643993
-9.7,2.2,15705.396281355026
-9.7,2.3,15887.989338902504
-9.7,2.4,15805.719383192416
-9.7,2.5,15732.977537739065
-9.7,2.6,15901.639212179387
-9.7,2.7,15905.071768282995
-9.7,2.8,15832.151268753376
-9.7,2.9,15840.638133004302
-9.7,3.0,15961.57381165037
-9.7,3.1,15738.57576213291
-9.7,3.2,15828.21857427858
-9.7,3.3,15988.603687294983
-9.7,3.4,15722.399764079564
-9.7,3.5,15806.357136470711
-9.7,3.6,15990.621808963573
-9.7,3.7,15748.10127498939
-9.7,3.8,15877.88275339958
-9.7,3.9,15906.927771369368
-9.7,4.0,15806.980998654419
-9.7,4.1,15931.2942155059
-9.7,4.2,15789.096350244492
-9.7,4.3,15883.66087976662
-9.7,4.4,15934.259186305479
-9.7,4.5,15895.041150260791
-9.7,4.6,15742.594071637272
-9.7,4.7,15868.570763781261
-9.7,4.8,16023.887597923873
-9.7,4.9,15734.83797120673
-9.7,5.0,15771.83213122089
-9.7,5.1,16062.856330546174
-9.7,5.2,15848.625572707037
-9.7,5.3,15680.078387784513
-9.7,5.4,15946.952944012599
-9.7,5.5,15985.548439721973
-9.7,5.6,15845.31431438642
-9.7,5.7,15707.64545043854
-9.7,5.8,15999.004990041212
-9.7,5.9,16047.843027466006
-9.7,6.0,15775.9654908497
-9.7,6.1,15642.510385444744
-9.7,6.2,16063.410491623687
-9.7,6.3,16052.655231075623
-9.7,6.4,15815.653258762382
-9.7,6.5,15705.10455931654
-9.7,6.6,16057.951714198402
-9.7,6.7,16001.586654271294
-9.7,6.8,15769.369544014766
-9.7,6.9,15793.130535163657
-9.7,7.0,16105.350471981474
-9.7,7.1,15969.249701058125
-9.7,7.2,15855.078907705087
-9.7,7.3,15878.237126004375
-9.7,7.4,16106.559338866156
-9.7,7.5,15880.864035876391
-9.7,7.6,15946.307374949787
-9.7,7.7,15970.585695621723
-9.7,7.8,16138.85551752992
-9.7,7.9,15978.246234853206
-9.7,8.0,16029.86545919321
-9.7,8.1,16066.80478602523
-9.7,8.2,16182.073331702493
-9.7,8.3,15994.317518845604
-9.7,8.4,15975.259919849552
-9.7,8.5,16162.752772038184
-9.7,8.6,16184.82351773056
-9.7,8.7,16148.401626953511
-9.7,8.8,16132.188906445577
-9.7,8.9,16107.006742787733
-9.7,9.0,16288.589998656245
-9.7,9.1,16175.727265172656
-9.7,9.2,16180.888837287488
-9.7,9.3,16186.58625965612
-9.7,9.4,16239.460334983736
-9.7,9.5,16304.084534249296
-9.7,9.6,16302.036616260537
-9.7,9.7,16318.201596157813
-9.7,9.8,16257.75501511289
